YEAR,MO,DY,HR,ALLSKY_SFC_UVB,ALLSKY_SFC_LW_DWN,PRECTOTCORR,PS
2025,5,14,11,-999.0,-999.0,1.93,84.51
2025,5,14,12,-999.0,-999.0,3.51,84.45
2025,5,14,13,-999.0,-999.0,5.68,84.39
2025,5,14,14,-999.0,-999.0,7.05,84.36
2025,5,14,15,-999.0,-999.0,7.7,84.35
2025,5,14,16,-999.0,-999.0,7.72,84.36
2025,5,14,17,-999.0,-999.0,8.3,84.4
2025,5,14,18,-999.0,-999.0,8.0,84.45
2025,5,14,19,-999.0,-999.0,7.33,84.49
2025,5,14,20,-999.0,-999.0,6.57,84.52
2025,5,14,21,-999.0,-999.0,4.91,84.54
2025,5,14,22,-999.0,-999.0,2.81,84.58
2025,5,14,23,-999.0,-999.0,1.56,84.6
2025,5,15,0,-999.0,-999.0,1.18,84.59
2025,5,15,1,-999.0,-999.0,1.19,84.55
2025,5,15,2,-999.0,-999.0,1.15,84.5
2025,5,15,3,-999.0,-999.0,1.09,84.48
2025,5,15,4,-999.0,-999.0,1.24,84.5
2025,5,15,5,-999.0,-999.0,1.5,84.55
2025,5,15,6,-999.0,-999.0,1.42,84.6
2025,5,15,7,-999.0,-999.0,0.64,84.65
2025,5,15,8,-999.0,-999.0,0.5,84.68
2025,5,15,9,-999.0,-999.0,0.6,84.67
2025,5,15,10,-999.0,-999.0,0.73,84.64
2025,5,15,11,-999.0,-999.0,0.73,84.58
2025,5,15,12,-999.0,-999.0,0.76,84.52
2025,5,15,13,-999.0,-999.0,0.87,84.45
2025,5,15,14,-999.0,-999.0,1.2,84.4
2025,5,15,15,-999.0,-999.0,1.88,84.37
2025,5,15,16,-999.0,-999.0,2.69,84.38
2025,5,15,17,-999.0,-999.0,4.0,84.43
2025,5,15,18,-999.0,-999.0,6.27,84.52
2025,5,15,19,-999.0,-999.0,9.45,84.6
2025,5,15,20,-999.0,-999.0,14.23,84.64
2025,5,15,21,-999.0,-999.0,19.65,84.67
2025,5,15,22,-999.0,-999.0,23.45,84.7
2025,5,15,23,-999.0,-999.0,24.38,84.69
2025,5,16,0,-999.0,-999.0,21.68,84.66
2025,5,16,1,-999.0,-999.0,16.08,84.61
2025,5,16,2,-999.0,-999.0,11.17,84.58
2025,5,16,3,-999.0,-999.0,8.54,84.55
2025,5,16,4,-999.0,-999.0,7.21,84.56
2025,5,16,5,-999.0,-999.0,6.56,84.59
2025,5,16,6,-999.0,-999.0,5.6,84.62
2025,5,16,7,-999.0,-999.0,19.84,84.67
2025,5,16,8,-999.0,-999.0,17.62,84.71
2025,5,16,9,-999.0,-999.0,17.02,84.71
2025,5,16,10,-999.0,-999.0,16.21,84.68
2025,5,16,11,-999.0,-999.0,16.19,84.62
2025,5,16,12,-999.0,-999.0,15.28,84.55
2025,5,16,13,-999.0,-999.0,14.32,84.48
2025,5,16,14,-999.0,-999.0,15.01,84.42
2025,5,16,15,-999.0,-999.0,15.34,84.38
2025,5,16,16,-999.0,-999.0,15.14,84.38
2025,5,16,17,-999.0,-999.0,14.65,84.42
2025,5,16,18,-999.0,-999.0,16.64,84.49
2025,5,16,19,-999.0,-999.0,22.92,84.55
2025,5,16,20,-999.0,-999.0,34.89,84.62
2025,5,16,21,-999.0,-999.0,49.19,84.68
2025,5,16,22,-999.0,-999.0,56.4,84.73
2025,5,16,23,-999.0,-999.0,52.92,84.75
2025,5,17,0,-999.0,-999.0,44.7,84.71
2025,5,17,1,-999.0,-999.0,37.24,84.66
2025,5,17,2,-999.0,-999.0,28.0,84.65
2025,5,17,3,-999.0,-999.0,18.56,84.68
2025,5,17,4,-999.0,-999.0,10.36,84.71
2025,5,17,5,-999.0,-999.0,5.7,84.73
2025,5,17,6,-999.0,-999.0,4.44,84.75
2025,5,17,7,-999.0,-999.0,0.74,84.8
2025,5,17,8,-999.0,-999.0,0.97,84.84
2025,5,17,9,-999.0,-999.0,1.39,84.84
2025,5,17,10,-999.0,-999.0,1.76,84.82
2025,5,17,11,-999.0,-999.0,1.88,84.77
2025,5,17,12,-999.0,-999.0,1.92,84.69
2025,5,17,13,-999.0,-999.0,2.0,84.61
2025,5,17,14,-999.0,-999.0,2.15,84.54
2025,5,17,15,-999.0,-999.0,2.54,84.49
2025,5,17,16,-999.0,-999.0,3.86,84.47
2025,5,17,17,-999.0,-999.0,5.49,84.48
2025,5,17,18,-999.0,-999.0,6.31,84.51
2025,5,17,19,-999.0,-999.0,5.88,84.57
2025,5,17,20,-999.0,-999.0,4.45,84.66
2025,5,17,21,-999.0,-999.0,3.17,84.72
2025,5,17,22,-999.0,-999.0,2.62,84.73
2025,5,17,23,-999.0,-999.0,2.35,84.7
2025,5,18,0,-999.0,-999.0,1.88,84.64
2025,5,18,1,-999.0,-999.0,1.21,84.59
2025,5,18,2,-999.0,-999.0,0.83,84.56
2025,5,18,3,-999.0,-999.0,0.57,84.56
2025,5,18,4,-999.0,-999.0,0.38,84.57
2025,5,18,5,-999.0,-999.0,0.26,84.61
2025,5,18,6,-999.0,-999.0,0.18,84.65
2025,5,18,7,-999.0,-999.0,0.07,84.7
2025,5,18,8,-999.0,-999.0,0.07,84.75
2025,5,18,9,-999.0,-999.0,0.11,84.76
2025,5,18,10,-999.0,-999.0,0.15,84.74
2025,5,18,11,-999.0,-999.0,0.25,84.68
2025,5,18,12,-999.0,-999.0,0.39,84.6
2025,5,18,13,-999.0,-999.0,0.57,84.52
2025,5,18,14,-999.0,-999.0,0.83,84.45
2025,5,18,15,-999.0,-999.0,1.23,84.43
2025,5,18,16,-999.0,-999.0,1.72,84.45
2025,5,18,17,-999.0,-999.0,2.33,84.49
2025,5,18,18,-999.0,-999.0,2.89,84.54
2025,5,18,19,-999.0,-999.0,3.8,84.57
2025,5,18,20,-999.0,-999.0,6.05,84.61
2025,5,18,21,-999.0,-999.0,9.38,84.65
2025,5,18,22,-999.0,-999.0,13.08,84.68
2025,5,18,23,-999.0,-999.0,13.3,84.69
2025,5,19,0,-999.0,-999.0,9.23,84.65
2025,5,19,1,-999.0,-999.0,5.95,84.61
2025,5,19,2,-999.0,-999.0,4.01,84.58
2025,5,19,3,-999.0,-999.0,2.69,84.57
2025,5,19,4,-999.0,-999.0,2.55,84.59
2025,5,19,5,-999.0,-999.0,2.55,84.61
2025,5,19,6,-999.0,-999.0,1.83,84.64
2025,5,19,7,-999.0,-999.0,5.96,84.68
2025,5,19,8,-999.0,-999.0,3.97,84.72
2025,5,19,9,-999.0,-999.0,3.56,84.74
2025,5,19,10,-999.0,-999.0,3.93,84.71
2025,5,19,11,-999.0,-999.0,5.22,84.65
2025,5,19,12,-999.0,-999.0,6.74,84.57
2025,5,19,13,-999.0,-999.0,8.1,84.48
2025,5,19,14,-999.0,-999.0,9.26,84.41
2025,5,19,15,-999.0,-999.0,10.1,84.4
2025,5,19,16,-999.0,-999.0,11.02,84.41
2025,5,19,17,-999.0,-999.0,12.78,84.44
2025,5,19,18,-999.0,-999.0,15.17,84.5
2025,5,19,19,-999.0,-999.0,16.6,84.57
2025,5,19,20,-999.0,-999.0,18.38,84.63
2025,5,19,21,-999.0,-999.0,19.77,84.66
2025,5,19,22,-999.0,-999.0,21.86,84.67
2025,5,19,23,-999.0,-999.0,24.65,84.63
2025,5,20,0,-999.0,-999.0,27.36,84.57
2025,5,20,1,-999.0,-999.0,28.29,84.51
2025,5,20,2,-999.0,-999.0,27.48,84.49
2025,5,20,3,-999.0,-999.0,26.05,84.5
2025,5,20,4,-999.0,-999.0,24.63,84.53
2025,5,20,5,-999.0,-999.0,23.64,84.58
2025,5,20,6,-999.0,-999.0,21.3,84.62
2025,5,20,7,-999.0,-999.0,45.3,84.68
2025,5,20,8,-999.0,-999.0,26.16,84.73
2025,5,20,9,-999.0,-999.0,12.3,84.75
2025,5,20,10,-999.0,-999.0,5.8,84.72
2025,5,20,11,-999.0,-999.0,4.31,84.65
2025,5,20,12,-999.0,-999.0,4.39,84.56
2025,5,20,13,-999.0,-999.0,4.62,84.48
2025,5,20,14,-999.0,-999.0,4.46,84.42
2025,5,20,15,-999.0,-999.0,3.63,84.39
2025,5,20,16,-999.0,-999.0,2.89,84.39
2025,5,20,17,-999.0,-999.0,1.94,84.42
2025,5,20,18,-999.0,-999.0,1.29,84.47
2025,5,20,19,-999.0,-999.0,0.98,84.52
2025,5,20,20,-999.0,-999.0,0.62,84.6
2025,5,20,21,-999.0,-999.0,0.46,84.66
2025,5,20,22,-999.0,-999.0,0.72,84.7
2025,5,20,23,-999.0,-999.0,1.07,84.68
2025,5,21,0,-999.0,-999.0,1.18,84.62
2025,5,21,1,-999.0,-999.0,0.98,84.53
2025,5,21,2,-999.0,-999.0,0.73,84.51
2025,5,21,3,-999.0,-999.0,0.37,84.54
2025,5,21,4,-999.0,-999.0,0.12,84.59
2025,5,21,5,-999.0,-999.0,0.05,84.63
2025,5,21,6,-999.0,-999.0,0.04,84.67
2025,5,21,7,-999.0,-999.0,0.26,84.72
2025,5,21,8,-999.0,-999.0,0.87,84.74
2025,5,21,9,-999.0,-999.0,2.45,84.73
2025,5,21,10,-999.0,-999.0,4.38,84.67
2025,5,21,11,-999.0,-999.0,6.49,84.58
2025,5,21,12,-999.0,-999.0,9.29,84.5
2025,5,21,13,-999.0,-999.0,10.88,84.43
2025,5,21,14,-999.0,-999.0,12.75,84.39
2025,5,21,15,-999.0,-999.0,13.31,84.39
2025,5,21,16,-999.0,-999.0,13.49,84.41
2025,5,21,17,-999.0,-999.0,16.19,84.46
2025,5,21,18,-999.0,-999.0,17.38,84.54
2025,5,21,19,-999.0,-999.0,17.54,84.61
2025,5,21,20,-999.0,-999.0,16.49,84.67
2025,5,21,21,-999.0,-999.0,15.85,84.7
2025,5,21,22,-999.0,-999.0,15.42,84.71
2025,5,21,23,-999.0,-999.0,15.48,84.67
2025,5,22,0,-999.0,-999.0,15.49,84.6
2025,5,22,1,-999.0,-999.0,15.37,84.55
2025,5,22,2,-999.0,-999.0,13.24,84.53
2025,5,22,3,-999.0,-999.0,9.67,84.55
2025,5,22,4,-999.0,-999.0,7.87,84.59
2025,5,22,5,-999.0,-999.0,5.34,84.64
2025,5,22,6,-999.0,-999.0,4.38,84.69
2025,5,22,7,-999.0,-999.0,2.53,84.73
2025,5,22,8,-999.0,-999.0,2.69,84.75
2025,5,22,9,-999.0,-999.0,3.79,84.74
2025,5,22,10,-999.0,-999.0,5.88,84.7
2025,5,22,11,-999.0,-999.0,7.85,84.62
2025,5,22,12,-999.0,-999.0,9.99,84.54
2025,5,22,13,-999.0,-999.0,11.23,84.46
2025,5,22,14,-999.0,-999.0,11.57,84.41
2025,5,22,15,-999.0,-999.0,11.76,84.4
2025,5,22,16,-999.0,-999.0,10.28,84.42
2025,5,22,17,-999.0,-999.0,8.72,84.46
2025,5,22,18,-999.0,-999.0,6.37,84.51
2025,5,22,19,-999.0,-999.0,3.78,84.57
2025,5,22,20,-999.0,-999.0,2.49,84.6
2025,5,22,21,-999.0,-999.0,1.69,84.62
2025,5,22,22,-999.0,-999.0,1.19,84.63
2025,5,22,23,-999.0,-999.0,0.88,84.59
2025,5,23,0,-999.0,-999.0,0.87,84.55
2025,5,23,1,-999.0,-999.0,1.77,84.53
2025,5,23,2,-999.0,-999.0,2.98,84.52
2025,5,23,3,-999.0,-999.0,3.24,84.54
2025,5,23,4,-999.0,-999.0,2.85,84.58
2025,5,23,5,-999.0,-999.0,2.18,84.62
2025,5,23,6,-999.0,-999.0,2.07,84.65
2025,5,23,7,-999.0,-999.0,0.57,84.7
2025,5,23,8,-999.0,-999.0,0.54,84.71
2025,5,23,9,-999.0,-999.0,0.62,84.66
2025,5,23,10,-999.0,-999.0,0.81,84.62
2025,5,23,11,-999.0,-999.0,1.09,84.59
2025,5,23,12,-999.0,-999.0,1.39,84.53
2025,5,23,13,-999.0,-999.0,1.95,84.47
2025,5,23,14,-999.0,-999.0,2.37,84.41
2025,5,23,15,-999.0,-999.0,2.83,84.4
2025,5,23,16,-999.0,-999.0,3.01,84.43
2025,5,23,17,-999.0,-999.0,3.2,84.48
2025,5,23,18,-999.0,-999.0,3.54,84.56
2025,5,23,19,-999.0,-999.0,3.47,84.62
2025,5,23,20,-999.0,-999.0,3.54,84.67
2025,5,23,21,-999.0,-999.0,3.42,84.69
2025,5,23,22,-999.0,-999.0,2.97,84.69
2025,5,23,23,-999.0,-999.0,2.18,84.66
2025,5,24,0,-999.0,-999.0,1.59,84.6
2025,5,24,1,-999.0,-999.0,1.33,84.55
2025,5,24,2,-999.0,-999.0,1.2,84.52
2025,5,24,3,-999.0,-999.0,1.17,84.51
2025,5,24,4,-999.0,-999.0,1.16,84.52
2025,5,24,5,-999.0,-999.0,1.08,84.57
2025,5,24,6,-999.0,-999.0,1.0,84.65
2025,5,24,7,-999.0,-999.0,0.31,84.72
2025,5,24,8,-999.0,-999.0,0.5,84.75
2025,5,24,9,-999.0,-999.0,0.69,84.73
2025,5,24,10,-999.0,-999.0,0.7,84.67
2025,5,24,11,-999.0,-999.0,0.73,84.6
2025,5,24,12,-999.0,-999.0,0.9,84.51
2025,5,24,13,-999.0,-999.0,1.1,84.45
2025,5,24,14,-999.0,-999.0,1.41,84.43
2025,5,24,15,-999.0,-999.0,1.64,84.43
2025,5,24,16,-999.0,-999.0,1.81,84.45
2025,5,24,17,-999.0,-999.0,1.59,84.51
2025,5,24,18,-999.0,-999.0,1.38,84.58
2025,5,24,19,-999.0,-999.0,1.43,84.65
2025,5,24,20,-999.0,-999.0,1.36,84.71
2025,5,24,21,-999.0,-999.0,1.27,84.74
2025,5,24,22,-999.0,-999.0,1.2,84.74
2025,5,24,23,-999.0,-999.0,1.26,84.71
2025,5,25,0,-999.0,-999.0,0.68,84.67
2025,5,25,1,-999.0,-999.0,0.36,84.63
2025,5,25,2,-999.0,-999.0,0.22,84.59
2025,5,25,3,-999.0,-999.0,0.09,84.57
2025,5,25,4,-999.0,-999.0,0.05,84.58
2025,5,25,5,-999.0,-999.0,0.05,84.62
2025,5,25,6,-999.0,-999.0,0.05,84.68
2025,5,25,7,-999.0,-999.0,0.08,84.75
2025,5,25,8,-999.0,-999.0,0.12,84.78
2025,5,25,9,-999.0,-999.0,0.25,84.79
2025,5,25,10,-999.0,-999.0,0.43,84.75
2025,5,25,11,-999.0,-999.0,0.65,84.68
2025,5,25,12,-999.0,-999.0,0.83,84.6
2025,5,25,13,-999.0,-999.0,1.02,84.53
2025,5,25,14,-999.0,-999.0,1.17,84.49
2025,5,25,15,-999.0,-999.0,1.5,84.48
2025,5,25,16,-999.0,-999.0,2.08,84.51
2025,5,25,17,-999.0,-999.0,2.68,84.58
2025,5,25,18,-999.0,-999.0,3.9,84.65
2025,5,25,19,-999.0,-999.0,5.91,84.72
2025,5,25,20,-999.0,-999.0,8.56,84.77
2025,5,25,21,-999.0,-999.0,10.59,84.79
2025,5,25,22,-999.0,-999.0,10.47,84.79
2025,5,25,23,-999.0,-999.0,7.41,84.79
2025,5,26,0,-999.0,-999.0,3.47,84.76
2025,5,26,1,-999.0,-999.0,1.75,84.7
2025,5,26,2,-999.0,-999.0,1.47,84.65
2025,5,26,3,-999.0,-999.0,1.11,84.62
2025,5,26,4,-999.0,-999.0,0.61,84.6
2025,5,26,5,-999.0,-999.0,0.42,84.59
2025,5,26,6,-999.0,-999.0,0.43,84.61
2025,5,26,7,-999.0,-999.0,1.34,84.75
2025,5,26,8,-999.0,-999.0,1.69,84.84
2025,5,26,9,-999.0,-999.0,2.03,84.85
2025,5,26,10,-999.0,-999.0,2.69,84.83
2025,5,26,11,-999.0,-999.0,2.88,84.78
2025,5,26,12,-999.0,-999.0,2.88,84.71
2025,5,26,13,-999.0,-999.0,2.89,84.61
2025,5,26,14,-999.0,-999.0,2.86,84.54
2025,5,26,15,-999.0,-999.0,3.07,84.51
2025,5,26,16,-999.0,-999.0,3.19,84.51
2025,5,26,17,-999.0,-999.0,3.62,84.54
2025,5,26,18,-999.0,-999.0,3.63,84.6
2025,5,26,19,-999.0,-999.0,3.77,84.66
2025,5,26,20,-999.0,-999.0,3.77,84.71
2025,5,26,21,-999.0,-999.0,4.78,84.75
2025,5,26,22,-999.0,-999.0,7.8,84.78
2025,5,26,23,-999.0,-999.0,7.22,84.79
2025,5,27,0,-999.0,-999.0,5.93,84.78
2025,5,27,1,-999.0,-999.0,4.75,84.76
2025,5,27,2,-999.0,-999.0,4.23,84.73
2025,5,27,3,-999.0,-999.0,3.98,84.67
2025,5,27,4,-999.0,-999.0,3.3,84.64
2025,5,27,5,-999.0,-999.0,2.58,84.69
2025,5,27,6,-999.0,-999.0,2.62,84.78
2025,5,27,7,-999.0,-999.0,0.34,84.86
2025,5,27,8,-999.0,-999.0,0.22,84.9
2025,5,27,9,-999.0,-999.0,0.12,84.91
2025,5,27,10,-999.0,-999.0,0.1,84.87
2025,5,27,11,-999.0,-999.0,0.11,84.79
2025,5,27,12,-999.0,-999.0,0.12,84.7
2025,5,27,13,-999.0,-999.0,0.14,84.6
2025,5,27,14,-999.0,-999.0,0.16,84.53
2025,5,27,15,-999.0,-999.0,0.18,84.5
2025,5,27,16,-999.0,-999.0,0.25,84.52
2025,5,27,17,-999.0,-999.0,0.35,84.56
2025,5,27,18,-999.0,-999.0,0.45,84.63
2025,5,27,19,-999.0,-999.0,0.5,84.71
2025,5,27,20,-999.0,-999.0,0.47,84.78
2025,5,27,21,-999.0,-999.0,0.34,84.8
2025,5,27,22,-999.0,-999.0,0.23,84.79
2025,5,27,23,-999.0,-999.0,0.18,84.74
2025,5,28,0,-999.0,-999.0,0.15,84.67
2025,5,28,1,-999.0,-999.0,0.12,84.61
2025,5,28,2,-999.0,-999.0,0.13,84.57
2025,5,28,3,-999.0,-999.0,0.14,84.57
2025,5,28,4,-999.0,-999.0,0.11,84.6
2025,5,28,5,-999.0,-999.0,0.08,84.66
2025,5,28,6,-999.0,-999.0,0.04,84.71
2025,5,28,7,-999.0,-999.0,0.07,84.75
2025,5,28,8,-999.0,-999.0,0.09,84.75
2025,5,28,9,-999.0,-999.0,0.11,84.74
2025,5,28,10,-999.0,-999.0,0.12,84.71
2025,5,28,11,-999.0,-999.0,0.17,84.67
2025,5,28,12,-999.0,-999.0,0.23,84.6
2025,5,28,13,-999.0,-999.0,0.31,84.54
2025,5,28,14,-999.0,-999.0,0.44,84.5
2025,5,28,15,-999.0,-999.0,0.44,84.48
2025,5,28,16,-999.0,-999.0,0.38,84.48
2025,5,28,17,-999.0,-999.0,0.39,84.52
2025,5,28,18,-999.0,-999.0,0.41,84.59
2025,5,28,19,-999.0,-999.0,0.37,84.66
2025,5,28,20,-999.0,-999.0,0.41,84.73
2025,5,28,21,-999.0,-999.0,0.52,84.77
2025,5,28,22,-999.0,-999.0,0.49,84.79
2025,5,28,23,-999.0,-999.0,0.37,84.77
2025,5,29,0,-999.0,-999.0,0.26,84.73
2025,5,29,1,-999.0,-999.0,0.2,84.68
2025,5,29,2,-999.0,-999.0,0.09,84.65
2025,5,29,3,-999.0,-999.0,0.06,84.64
2025,5,29,4,-999.0,-999.0,0.06,84.66
2025,5,29,5,-999.0,-999.0,0.07,84.7
2025,5,29,6,-999.0,-999.0,0.07,84.73
2025,5,29,7,-999.0,-999.0,1.29,84.78
2025,5,29,8,-999.0,-999.0,1.27,84.81
2025,5,29,9,-999.0,-999.0,1.37,84.82
2025,5,29,10,-999.0,-999.0,1.45,84.8
2025,5,29,11,-999.0,-999.0,1.79,84.75
2025,5,29,12,-999.0,-999.0,2.26,84.68
2025,5,29,13,-999.0,-999.0,2.81,84.6
2025,5,29,14,-999.0,-999.0,3.51,84.54
2025,5,29,15,-999.0,-999.0,4.01,84.52
2025,5,29,16,-999.0,-999.0,3.9,84.53
2025,5,29,17,-999.0,-999.0,3.65,84.57
2025,5,29,18,-999.0,-999.0,3.43,84.64
2025,5,29,19,-999.0,-999.0,3.35,84.69
2025,5,29,20,-999.0,-999.0,3.14,84.74
2025,5,29,21,-999.0,-999.0,2.68,84.75
2025,5,29,22,-999.0,-999.0,2.51,84.75
2025,5,29,23,-999.0,-999.0,2.52,84.73
2025,5,30,0,-999.0,-999.0,3.06,84.7
2025,5,30,1,-999.0,-999.0,3.6,84.67
2025,5,30,2,-999.0,-999.0,3.67,84.66
2025,5,30,3,-999.0,-999.0,3.35,84.67
2025,5,30,4,-999.0,-999.0,2.68,84.69
2025,5,30,5,-999.0,-999.0,2.14,84.72
2025,5,30,6,-999.0,-999.0,2.3,84.74
2025,5,30,7,-999.0,-999.0,3.3,84.78
2025,5,30,8,-999.0,-999.0,3.35,84.83
2025,5,30,9,-999.0,-999.0,3.67,84.83
2025,5,30,10,-999.0,-999.0,3.97,84.79
2025,5,30,11,-999.0,-999.0,4.8,84.73
2025,5,30,12,-999.0,-999.0,6.03,84.66
2025,5,30,13,-999.0,-999.0,8.15,84.59
2025,5,30,14,-999.0,-999.0,9.13,84.54
2025,5,30,15,-999.0,-999.0,10.29,84.51
2025,5,30,16,-999.0,-999.0,12.48,84.5
2025,5,30,17,-999.0,-999.0,15.02,84.53
2025,5,30,18,-999.0,-999.0,15.68,84.61
2025,5,30,19,-999.0,-999.0,13.68,84.69
2025,5,30,20,-999.0,-999.0,10.96,84.75
2025,5,30,21,-999.0,-999.0,8.8,84.79
2025,5,30,22,-999.0,-999.0,7.41,84.8
2025,5,30,23,-999.0,-999.0,6.9,84.77
2025,5,31,0,-999.0,-999.0,8.16,84.71
2025,5,31,1,-999.0,-999.0,10.24,84.67
2025,5,31,2,-999.0,-999.0,12.39,84.65
2025,5,31,3,-999.0,-999.0,13.51,84.63
2025,5,31,4,-999.0,-999.0,14.11,84.63
2025,5,31,5,-999.0,-999.0,14.33,84.65
2025,5,31,6,-999.0,-999.0,13.43,84.68
2025,5,31,7,-999.0,-999.0,0.6,84.74
2025,5,31,8,-999.0,-999.0,0.47,84.78
2025,5,31,9,-999.0,-999.0,0.46,84.79
2025,5,31,10,-999.0,-999.0,0.59,84.76
2025,5,31,11,-999.0,-999.0,0.81,84.69
2025,5,31,12,-999.0,-999.0,1.05,84.61
2025,5,31,13,-999.0,-999.0,1.43,84.54
2025,5,31,14,-999.0,-999.0,1.47,84.5
2025,5,31,15,-999.0,-999.0,1.36,84.49
2025,5,31,16,-999.0,-999.0,1.17,84.52
2025,5,31,17,-999.0,-999.0,1.3,84.58
2025,5,31,18,-999.0,-999.0,1.24,84.65
2025,5,31,19,-999.0,-999.0,1.02,84.72
2025,5,31,20,-999.0,-999.0,0.91,84.77
2025,5,31,21,-999.0,-999.0,0.83,84.8
2025,5,31,22,-999.0,-999.0,0.74,84.8
2025,5,31,23,-999.0,-999.0,0.75,84.79
2025,6,1,0,-999.0,-999.0,0.63,84.75
2025,6,1,1,-999.0,-999.0,0.58,84.71
2025,6,1,2,-999.0,-999.0,0.49,84.68
2025,6,1,3,-999.0,-999.0,0.39,84.67
2025,6,1,4,-999.0,-999.0,0.32,84.69
2025,6,1,5,-999.0,-999.0,0.3,84.73
2025,6,1,6,-999.0,-999.0,0.29,84.76
2025,6,1,7,-999.0,-999.0,0.7,84.78
2025,6,1,8,-999.0,-999.0,1.47,84.78
2025,6,1,9,-999.0,-999.0,2.26,84.77
2025,6,1,10,-999.0,-999.0,3.0,84.74
2025,6,1,11,-999.0,-999.0,3.07,84.68
2025,6,1,12,-999.0,-999.0,2.93,84.61
2025,6,1,13,-999.0,-999.0,2.62,84.54
2025,6,1,14,-999.0,-999.0,2.44,84.5
2025,6,1,15,-999.0,-999.0,2.11,84.49
2025,6,1,16,-999.0,-999.0,1.81,84.52
2025,6,1,17,-999.0,-999.0,1.5,84.58
2025,6,1,18,-999.0,-999.0,1.2,84.66
2025,6,1,19,-999.0,-999.0,0.92,84.72
2025,6,1,20,-999.0,-999.0,0.9,84.77
2025,6,1,21,-999.0,-999.0,0.83,84.8
2025,6,1,22,-999.0,-999.0,0.74,84.81
2025,6,1,23,-999.0,-999.0,0.69,84.79
2025,6,2,0,-999.0,-999.0,0.63,84.75
2025,6,2,1,-999.0,-999.0,0.54,84.71
2025,6,2,2,-999.0,-999.0,0.53,84.68
2025,6,2,3,-999.0,-999.0,0.55,84.68
2025,6,2,4,-999.0,-999.0,0.58,84.71
2025,6,2,5,-999.0,-999.0,0.57,84.75
2025,6,2,6,-999.0,-999.0,0.51,84.8
2025,6,2,7,-999.0,-999.0,19.68,84.85
2025,6,2,8,-999.0,-999.0,19.12,84.88
2025,6,2,9,-999.0,-999.0,25.79,84.89
2025,6,2,10,-999.0,-999.0,34.05,84.86
2025,6,2,11,-999.0,-999.0,45.79,84.81
2025,6,2,12,-999.0,-999.0,65.16,84.73
2025,6,2,13,-999.0,-999.0,95.5,84.64
2025,6,2,14,-999.0,-999.0,131.55,84.57
2025,6,2,15,-999.0,-999.0,153.47,84.53
2025,6,2,16,-999.0,-999.0,155.48,84.53
2025,6,2,17,-999.0,-999.0,153.71,84.56
2025,6,2,18,-999.0,-999.0,117.38,84.61
2025,6,2,19,-999.0,-999.0,96.45,84.67
2025,6,2,20,-999.0,-999.0,73.75,84.72
2025,6,2,21,-999.0,-999.0,55.04,84.74
2025,6,2,22,-999.0,-999.0,35.84,84.72
2025,6,2,23,-999.0,-999.0,28.1,84.68
2025,6,3,0,-999.0,-999.0,26.78,84.62
2025,6,3,1,-999.0,-999.0,27.48,84.58
2025,6,3,2,-999.0,-999.0,22.04,84.57
2025,6,3,3,-999.0,-999.0,13.78,84.59
2025,6,3,4,-999.0,-999.0,10.16,84.63
2025,6,3,5,-999.0,-999.0,8.17,84.67
2025,6,3,6,-999.0,-999.0,6.81,84.72
2025,6,3,7,-999.0,-999.0,0.64,84.76
2025,6,3,8,-999.0,-999.0,0.92,84.77
2025,6,3,9,-999.0,-999.0,1.55,84.76
2025,6,3,10,-999.0,-999.0,2.01,84.72
2025,6,3,11,-999.0,-999.0,2.55,84.64
2025,6,3,12,-999.0,-999.0,3.4,84.54
2025,6,3,13,-999.0,-999.0,4.2,84.45
2025,6,3,14,-999.0,-999.0,5.65,84.38
2025,6,3,15,-999.0,-999.0,6.69,84.36
2025,6,3,16,-999.0,-999.0,6.84,84.38
2025,6,3,17,-999.0,-999.0,6.59,84.43
2025,6,3,18,-999.0,-999.0,6.55,84.5
2025,6,3,19,-999.0,-999.0,5.61,84.56
2025,6,3,20,-999.0,-999.0,5.02,84.59
2025,6,3,21,-999.0,-999.0,4.18,84.61
2025,6,3,22,-999.0,-999.0,3.45,84.6
2025,6,3,23,-999.0,-999.0,3.05,84.57
2025,6,4,0,-999.0,-999.0,4.03,84.51
2025,6,4,1,-999.0,-999.0,4.07,84.45
2025,6,4,2,-999.0,-999.0,2.88,84.46
2025,6,4,3,-999.0,-999.0,1.86,84.51
2025,6,4,4,-999.0,-999.0,1.04,84.54
2025,6,4,5,-999.0,-999.0,1.25,84.58
2025,6,4,6,-999.0,-999.0,2.23,84.62
2025,6,4,7,-999.0,-999.0,2.92,84.68
2025,6,4,8,-999.0,-999.0,2.54,84.7
2025,6,4,9,-999.0,-999.0,2.68,84.67
2025,6,4,10,-999.0,-999.0,3.37,84.6
2025,6,4,11,-999.0,-999.0,4.84,84.53
2025,6,4,12,-999.0,-999.0,6.76,84.46
2025,6,4,13,-999.0,-999.0,7.81,84.4
2025,6,4,14,-999.0,-999.0,7.57,84.37
2025,6,4,15,-999.0,-999.0,6.18,84.36
2025,6,4,16,-999.0,-999.0,4.81,84.39
2025,6,4,17,-999.0,-999.0,4.5,84.42
2025,6,4,18,-999.0,-999.0,3.71,84.46
2025,6,4,19,-999.0,-999.0,2.99,84.52
2025,6,4,20,-999.0,-999.0,1.21,84.58
2025,6,4,21,-999.0,-999.0,0.45,84.63
2025,6,4,22,-999.0,-999.0,0.33,84.63
